Potencia DC,Eficiencia
286.09000000000003,58.5130553322381
286.16,59.93150684931508
286.87,65.63948826994806
287.32,65.64109703466518
287.38,66.39292922263206
287.4,59.777313848295066
287.54,65.79954093343535
287.69,64.27056901525948
287.88,61.101847992218985
287.88,65.7218285396693
287.91,62.65846966065786
288.0,68.40277777777779
288.26,57.96850065912717
288.6,62.82051282051282
288.86,63.62943986706363
288.96,60.3889811738649
289.03,70.44251461785974
289.09,57.90584247120275
289.14,64.29411357819743
289.38,73.70930955836616
289.47,67.95177393166821
289.74,60.74411541381929
289.87,66.51257460240798
289.95000000000005,61.70029315399206
290.09000000000003,68.22020752180357
290.25,64.8062015503876
290.38,66.94675941869275
291.17,65.80348250163136
291.34,69.64371524679069
292.22,61.871192936828415
292.81,71.82131757795158
293.28,64.03436988543373
293.53,64.25237624774299
294.80999999999995,55.76472982598963
294.87,66.70736256655475
295.27,59.4032580350188
295.4,58.8693297224103
295.51,61.25004229975297
295.51,60.640925856992986
295.52,61.28180833784516
295.73,58.19497514624826
295.8,62.50845165652468
295.99,55.33970742254806
296.69,64.579190400755
296.77,67.08899147487953
298.07,59.91881101754621
298.32,67.04210244033253
298.44,60.74922932582764
298.49,62.38064926798217
298.6,69.52444742129939
298.65,58.73095596852503
298.99,62.610789658517
299.73,61.32185633737029
299.82,65.5393235941565
299.88,59.757236227824464
300.12,69.97201119552179
300.24,72.84172661870502
300.31,72.52505744064467
300.64,69.15247472059608
300.75,67.09891936824606
300.85,63.88565730430447
301.1,75.8884091663899
301.87,75.09855235697486
305.1,60.013110455588325
306.92,67.7375211781572
308.77,66.03620818084659
309.79999999999995,62.94383473208522
311.7,61.6939364773821
312.12,62.66820453671664
312.6,68.93793985924505
313.32,71.39665517681604
313.5,64.68899521531101
313.62,72.73133091001849
314.1,72.17446673034064
314.1,65.13849092645654
314.52,70.997074907796
315.0,73.5873015873016
315.29999999999995,61.05296542974945
316.08,65.14173626929892
316.38,57.24129211707441
316.5,63.57030015797788
316.62,65.18855410270987
316.73999999999995,56.03965397486898
316.92,64.49577180360976
317.04,67.02624274539491
317.16,74.75722033043259
317.58,69.1794193589017
317.76,68.7311178247734
317.94,61.583946656601874
318.0,73.0503144654088
318.06,64.51612903225806
318.6,63.0571249215317
318.66,71.76928387623173
318.72,69.74774096385543
318.72,71.97540160642569
318.72,69.21435742971887
318.78,70.61296191730975
319.02,68.49100369882767
319.14,68.80992667794699
319.2,69.95614035087719
319.2,51.40977443609023
319.55999999999995,62.02278132432095
319.62,61.94856391965459
320.16,70.40229885057471
320.28,71.49993755463969
320.46000000000004,64.34500405666853
320.58,69.56141992638344
321.78,66.78475977375847
321.9,71.4196955576266
321.96000000000004,73.89116660454714
322.02,69.65405875411466
322.14,70.062705655926
322.26,66.65425432880284
322.38,68.73875550592469
323.04,66.77191679049035
323.28,66.93887651571394
323.46,67.89092932665554
323.52,72.1748269040554
323.52,69.48565776458952
323.64,69.36719812136943
323.76,70.73140597973808
324.0,69.84567901234568
324.05999999999995,73.99864222674815
324.06,65.54341788557674
324.24,65.96965210954848
324.54,66.67899180378383
324.66,68.87205076079591
324.78,60.37933370281422
324.96000000000004,64.53101920236335
325.5,62.02764976958526
325.86,60.27128214570674
325.86,72.39305223101945
326.04,67.4457121825543
326.52,66.09089795418352
326.82000000000005,66.39740529955326
327.0899999999999,66.58717784096122
327.17999999999995,71.00067241273918
327.96,71.5940968410782
328.08,63.09436722750549
328.08,69.19044135576688
328.26,64.64387985133735
328.74,70.42039301575713
328.98,68.9707581007964
329.16,63.434196135617945
329.34000000000003,66.4359021072448
330.06,66.3515724413743
330.66,65.9589911086917
330.72,67.45887760038703
330.84,67.85757465844517
330.96000000000004,66.5035049552816
331.44,69.99758629012793
332.34000000000003,64.27152915688752
332.4,68.02045728038509
337.44000000000005,69.13821716453295
337.93,70.19205160832125
340.30999999999995,67.02712232964063
340.9599999999999,61.26818395119664
341.47,70.60649544615926
341.5,67.93557833089312
341.61,67.21114721465999
341.64,69.31272684697343
342.38,64.69419942753666
343.99,66.07750225297248
344.42999999999995,65.73178875243157
344.46000000000004,69.93555129768333
344.51,63.77173376679922
344.67999999999995,67.42485783915517
344.74,65.90473980391019
345.17,65.85160935191357
345.34000000000003,67.12225632709793
345.42,70.69654333854439
345.42,69.10427884893753
345.89,64.99176038624998
346.0,67.42774566473989
346.0,67.42774566473989
346.06999999999994,66.1715837836276
346.2,78.19179664933564
346.46,71.66772498989783
346.46000000000004,68.20412168792934
346.56999999999994,68.96153735176156
346.62,68.5188390744908
346.79999999999995,73.32756632064591
346.79999999999995,73.32756632064591
346.79999999999995,73.32756632064591
347.26,68.04699648678223
347.35,68.2021016266014
347.4,66.52274035693725
347.42,65.56905186805596
347.54,67.9633998964148
347.87,71.03228217437548
347.92,62.97424695332261
348.11,67.96702191835914
348.54,74.05175876513457
348.73,66.09698047199839
348.76,67.38158045647437
349.12,69.31714023831347
349.16,66.81750486882805
349.36,69.784749255782
349.54999999999995,73.52310113002433
349.58,73.8028491332456
349.68999999999994,69.31853927764593
349.93999999999994,72.44098988398012
350.04,70.50622785967317
350.05,69.67576060562777
350.17,70.08024673729902
350.22,71.7548969219348
350.30999999999995,68.13964774057264
350.38,67.07003824419202
350.48,71.04542341931067
350.83,75.36413647635607
351.01,69.05786159938464
351.04,70.30537830446674
351.48999999999995,67.82554268969247
351.93999999999994,77.17224526907998
351.99,74.26347339413051
352.15,64.6315490558001
352.76,76.70937748043997
353.54999999999995,67.82633290906521
353.58,74.26890661236496
353.75,70.95406360424028
353.94,49.217381477086505
354.15,66.89255964986587
354.29,67.28950859465411
354.37,72.72060275982729
354.5,78.5049365303244
355.0,66.19718309859155
355.08,64.91494874394503
355.35,70.46573800478403
355.39,67.47516812515828
355.45,71.74004782669854
355.85,78.60053393283685
356.79,75.53462821267412
356.9,70.66405155505744
357.17999999999995,75.45215297609049
357.79,72.78012241817827
358.03,63.73767561377538
358.88,67.93357111012038
358.96000000000004,74.13082237575217
359.34,65.50898870150833
359.55999999999995,73.11714317499167
